timestamp,symbol,market,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_sell_volume,taker_buy_quote,taker_sell_quote,taker_buy_sell_ratio,first_trade_time,last_trade_time,first_agg_trade_id,last_agg_trade_id
2026-07-15T00:00:00.000000Z,BTCUSDT,futures,65014.6,65031.0,65014.6,65030.3,13.013,846159.4991,365,12.726,0.287,827496.2997,18663.199399999998,44.341463414634156,2026-07-15T00:00:00.069000Z,2026-07-15T00:00:00.896000Z,7900100566,7900100930
2026-07-15T00:00:01.000000Z,BTCUSDT,futures,65030.3,65030.3,65019.8,65019.9,4.265000000000001,277331.3016,189,0.369,3.896,23994.2093,253337.0923,0.09471252566735112,2026-07-15T00:00:01.016000Z,2026-07-15T00:00:01.967000Z,7900100931,7900101120
2026-07-15T00:00:02.000000Z,BTCUSDT,futures,65019.8,65019.9,65019.8,65019.9,1.3279999999999998,86346.4201,32,1.257,0.071,81730.0143,4616.4058,17.704225352112676,2026-07-15T00:00:02.059000Z,2026-07-15T00:00:02.989000Z,7900101121,7900101152
2026-07-15T00:00:03.000000Z,BTCUSDT,futures,65019.8,65019.8,65014.7,65014.7,6.938,451092.07810000004,117,2.935,4.003,190818.445,260273.6331,0.7332000999250562,2026-07-15T00:00:03.111000Z,2026-07-15T00:00:03.916000Z,7900101153,7900101269
2026-07-15T00:00:04.000000Z,BTCUSDT,futures,65014.8,65014.8,65014.7,65014.8,4.422,287495.4441,33,4.407,0.015000000000000001,286520.2236,975.2205,293.79999999999995,2026-07-15T00:00:04.157000Z,2026-07-15T00:00:04.975000Z,7900101270,7900101302
2026-07-15T00:00:05.000000Z,BTCUSDT,futures,65014.7,65014.8,65004.1,65004.1,2.252,146404.1433,189,0.661,1.591,42969.2829,103434.8604,0.4154619736015085,2026-07-15T00:00:05.084000Z,2026-07-15T00:00:05.941000Z,7900101303,7900101491
2026-07-15T00:00:06.000000Z,BTCUSDT,futures,65004.2,65006.0,65004.1,65006.0,9.994,649652.3008,79,8.761,1.2329999999999999,569502.2455,80150.05529999999,7.105433901054339,2026-07-15T00:00:06.000000Z,2026-07-15T00:00:06.956000Z,7900101492,7900101570
2026-07-15T00:00:07.000000Z,BTCUSDT,futures,65005.9,65008.2,65005.9,65008.2,1.97,128065.9489,57,1.235,0.735,80285.002,47780.946899999995,1.6802721088435375,2026-07-15T00:00:07.029000Z,2026-07-15T00:00:07.951000Z,7900101571,7900101627
2026-07-15T00:00:08.000000Z,BTCUSDT,futures,65008.2,65012.2,65008.1,65012.2,2.833,184171.1489,76,2.54,0.293,165122.7476,19048.401299999998,8.668941979522184,2026-07-15T00:00:08.018000Z,2026-07-15T00:00:08.966000Z,7900101628,7900101703
2026-07-15T00:00:09.000000Z,BTCUSDT,futures,65012.1,65012.2,65012.1,65012.1,10.437,678531.3201,50,0.32399999999999995,10.113,21063.952799999995,657467.3673,0.03203797092850786,2026-07-15T00:00:09.015000Z,2026-07-15T00:00:09.926000Z,7900101704,7900101753
2026-07-15T00:00:10.000000Z,BTCUSDT,futures,65012.2,65012.2,65012.1,65012.2,1.7690000000000001,115006.5762,45,1.713,0.055999999999999994,111365.89859999999,3640.6776,30.58928571428572,2026-07-15T00:00:10.248000Z,2026-07-15T00:00:10.973000Z,7900101755,7900101799
2026-07-15T00:00:11.000000Z,BTCUSDT,futures,65012.1,65012.2,65012.1,65012.2,0.601,39072.324,22,0.519,0.082,33741.3318,5330.9922,6.329268292682927,2026-07-15T00:00:11.076000Z,2026-07-15T00:00:11.971000Z,7900101800,7900101821
2026-07-15T00:00:12.000000Z,BTCUSDT,futures,65012.2,65012.2,65012.1,65012.2,0.44600000000000006,28995.424,14,0.274,0.172,17813.3428,11182.0812,1.5930232558139537,2026-07-15T00:00:12.055000Z,2026-07-15T00:00:12.959000Z,7900101822,7900101835
2026-07-15T00:00:13.000000Z,BTCUSDT,futures,65012.2,65012.2,65012.1,65012.1,3.717,241650.3411,47,3.654,0.063,237554.5788,4095.7622999999994,58.0,2026-07-15T00:00:13.005000Z,2026-07-15T00:00:13.958000Z,7900101836,7900101882
